phone_no_m,opposite_count,opposite_unique,voccalltype1,imeis,voc_calltype1,city_name_call,county_name_call,phone2opposite_mean,phone2opposite_median,phone2opposite_max,phone2oppo_sum_mean,phone2oppo_sum_median,phone2oppo_sum_max,call_dur_mean,call_dur_median,call_dur_max,call_dur_min,city_name_nunique,county_name_nunique,calltype_id_unique,voc_hour_mode,voc_hour_mode_count,voc_hour_nunique,voc_day_mode,voc_day_mode_count,voc_day_nunique,sms_count,sms_nunique,sms_rate,calltype_2,calltype_rate,hour_mode,hour_mode_count,hour_nunique,day_mode,day_mode_count,day_nunique,busi_count,flow_mean,flow_median,flow_min,flow_max,flow_var,flow_sum,month_ids,flow_month,arpu_mean,arpu_var,arpu_max,arpu_min,arpu_median,arpu_sum,arpu_skew,arpu_sem,arpu_quantile,label
414846c4b6d9de93a20181adc38bdd28ac890e7e5f67e106b8d3609ab447ad6b5144e570f5dfa0d0a271ec2852c29a7c9daad47fe605fef7957feecfe2d30a44,294,55,266,2,0.904761905,1,1,5.345454545,1,52,1381.345455,223,17616,258.414966,80,3081,1,1,1,2,10,33,16,12,21,31,261,48,5.4375,260,0.996168582,15,52,18,8,44,29,236,32.39378994,0.13659811,0.000137329,5633.489491,86053.21437,29543.13643,7,4220.448061,1.0375,0.005535714,1.2,1,1,8.3,1.951030176,0.026305214,1,0
362a7f337d324bb024018733b1d4a3462129aa08459661ba9d665f1c30fdab6ed11f5febd1dd5c8d8067b952cb3d27a998a26cbae09769104a7efff1a1aacfe1,422,44,191,1,0.452606635,2,6,9.590909091,1,265,958.5681818,109,26206,99.94549763,59,1105,1,3,7,2,12,54,16,12,20,31,1633,106,15.40566038,1629,0.997550521,10,180,20,8,83,31,354,30.74304988,0.379623413,9.16E-05,1516.806754,18188.18534,43655.13083,8,5456.891353,158.25,1.074285714,159,156.9,159,1266,-0.654323375,0.366450153,159,0
4a692ea1b3346b6168d945ed42630a7319d1536f8cedb467f0d70fc187662c2c5a739f143c314af3e9bc373a0d02344e64d297ccfd1d41f3cd6f7fcb6d0e4428,167,139,162,1,0.97005988,0,0,1.201438849,1,13,43.41007194,20,832,36.13173653,22,227,1,0,0,2,18,51,6,15,144,2,38,5,7.6,35,0.921052632,17,20,5,8,26,3,2,0.001297474,0.001297474,0.000356674,0.002238274,1.77E-06,0.002594948,1,0.002594948,46.66,,46.66,46.66,46.66,46.66,,,46.66,1
c2738cec3205dfcf3850bbf94cc975eb6cc35c0518943b17c7b96158f810a211195917f5ed780cf7ffa74bb650f2e62c1b3608732e8898d12ec569241ec206bc,974,156,511,1,0.524640657,1,9,6.243589744,1,547,1115.121795,48,99853,178.6026694,48,3434,1,2,12,2,8,125,20,2,55,31,1931,455,4.243956044,1924,0.996374935,10,281,22,9,101,31,619,97.47110385,0.438079834,7.63E-05,8594.900705,252415.3278,224475.9522,8,28059.49402,119.615,701.8065429,161.35,79.12,115.495,956.92,0.332128501,9.366206161,115.495,0
931573aaba554b1c0c76fa56d35f0aaf41469064c493d515f36ae1c95998aadcb8373b540da6a1145804bde6c8884748709f28f195f3c27abd1ca4e5cac3d184,427,46,223,1,0.522248244,1,3,9.282608696,2.5,73,1647.673913,188,32143,177.501171,54,1808,1,1,3,2,10,56,16,5,24,31,567,26,21.80769231,567,1,17,76,19,10,51,31,126,7.082787868,0.119019508,7.44E-05,505.5460939,1163.795829,3073.929935,8,384.2412418,32.29125,215.6357554,62.63,20,26.745,258.33,1.54826248,5.191769392,26.745,0
71ce0be5779db6dc5f96ef0e24a5d0fbc6d9ea80cdcd2822e51782c219e0ec0269418c52b62da9ec07fd9bdf3bf8bdf49efd4daa1f016f3b3078701de82690cd,404,72,218,2,0.53960396,2,3,5.611111111,2.5,50,796.5833333,168,8826,141.9653465,47,1777,1,2,3,2,8,41,19,29,33,31,622,41,15.17073171,619,0.995176849,15,66,19,9,54,31,240,6.729537002,0.080963135,6.96E-05,593.4294014,1493.242021,8216.76468,8,1027.095585,30.7925,99.44996429,53.77,22.42,27.455,246.34,2.164905468,3.525797149,27.455,0
e38ee69f77d942aa45e81ec7da9f5948ac527b081f3af9e78f348fee944926fc0a644cc88cbec3e05c1976b7f2c8f1f6e153a96871abad25a7ee3a566352df5d,2762,539,1569,1,0.568066618,4,11,5.124304267,2,131,365.1335807,54,12276,71.25524982,33,1621,1,4,13,2,11,357,22,21,148,31,3333,688,4.844476744,3273,0.9819982,10,317,23,10,157,31,502,50.8612717,0.383627892,7.63E-05,6823.376798,119453.0735,136715.0983,8,17089.38729,127.64375,2208.77317,174.5,75.05,129.975,1021.15,-0.043186515,16.61615618,129.975,1
3d78ba390b7d395362c3c12fbde309cae8a8c2ca77ac5c4255ce4523245988d3e4feb9d59beaf7d696e58287ba5ca81743ae5f17e76ff8e4cdad3661f983c318,281,44,103,2,0.366548043,1,5,6.386363636,2,106,649.3863636,216.5,11912,101.683274,43,1549,1,1,10,2,12,56,16,16,22,31,819,43,19.04651163,791,0.965811966,11,121,21,16,77,31,226,117.6761674,0.312648773,0.000156403,11039.19593,523404.1042,93434.87693,8,11679.35962,22.10375,0.037083929,22.44,22,22,176.83,1.460906518,0.068084441,22,0
9455808b8c83066f6a80aaa367642c43e7a8c5b7fef271e4c48b8cc69b63990e967818ca756a78b031a00a0ccf10336bb29b7b45e439da7d38418bcf4cebd030,392,33,159,1,0.405612245,4,6,11.87878788,1,85,1355.606061,22,22976,114.119898,23.5,2343,1,4,7,2,9,48,18,7,22,31,402,64,6.28125,402,1,9,82,18,12,33,31,131,27.82043834,0.103621483,7.44E-05,4847.380477,59133.29407,17610.33747,8,2201.292183,1.05,0.02,1.4,1,1,8.4,2.828427125,0.05,1,0
c1b0dbcdb4a01d72cc485fbbdd9ed4c2e64bde80ebb0ea4fd76bad8f7636d68d07d7d6d6f6191c0b4ab40e9507a177e8b0760507fe6448ef8c1d30d450d0f789,141,20,83,1,0.588652482,1,2,7.05,1,41,579.75,46.5,4535,82.23404255,42,771,5,1,2,2,11,20,18,20,14,30,130,11,11.81818182,130,1,8,33,13,8,20,22,5,0.01240592,0.007380486,0.001049042,0.043110847,0.000188583,0.248118401,8,0.0310148,17.945,8.438142857,23.18,15.62,17.06,143.56,1.290925443,1.027018918,17.06,0
1c4794c2552aaff2b93e7e048d31c57df435fdf522ff09d30228cc62fdce6f267a071c76c9e005d58973a61abc9d152aa1245f7b52d63104981fea372353e392,322,128,132,1,0.409937888,1,4,2.515625,1,62,181.3046875,17,7644,72.07142857,19,1882,1,1,4,2,11,58,16,29,22,31,851,313,2.71884984,820,0.963572268,10,97,24,1,66,31,285,35.28813439,0.231297493,0.000187874,5252.787976,46313.71583,32323.9311,6,5387.321851,8.1875,82.29553571,19.2,1,2.05,65.5,0.637581219,3.207326295,2.05,0
bba99642353deab564eb8bbef86ea8db5f84a2869ab9a1eb8a0fe2eda77b164894fcde2dce0a03c8507c3e9a0f1cdb62753d38cbd9a5cb69afbe087779a213e5,372,144,176,1,0.47311828,2,4,2.583333333,1,25,179.1666667,56,2401,69.35483871,27,1254,1,4,10,2,10,38,21,12,20,31,2023,405,4.995061728,1983,0.980227385,10,176,24,28,157,31,438,69.71353638,0.207530499,7.44E-05,19198.66671,505810.3329,135523.1147,8,16940.38934,51.305,2.049342857,53.64,50,51,410.44,1.081324768,0.506130277,51,0
41a974d72a9531876b910c02b581fa219d6645c62835777a918dfa505560a93afe1dcc61d532499435ddeffa9ed8bda510614fba285eaa30072875e13c2c1695,768,83,342,1,0.4453125,1,2,9.253012048,4,123,532.8433735,199,5293,57.5859375,28,1179,1,1,3,2,8,82,18,1,42,31,1608,28,57.42857143,1603,0.996890547,16,397,22,8,79,31,4,0.013618413,0.001446724,7.63E-05,0.043154716,0.00023693,0.231513023,6,0.038585504,31.9325,41.22362143,42.62,24,30.745,255.46,0.663375983,2.270011603,30.745,0
d4264372c04594af0970fdb34162db7d90779f4c645618fb9bbb5e1c38c61d6457ae4c7add3823b8f247684f8c0167bbf4e690f4d4808aea53bb34a0caf416ad,1480,74,968,2,0.654054054,2,5,20,4,328,1543.837838,281,16311,77.19189189,40,2760,1,2,6,2,17,135,19,5,84,31,355,26,13.65384615,354,0.997183099,11,54,18,11,42,30,85,4.661064538,0.075911522,6.77E-05,162.3305273,320.2419612,1426.285748,8,178.2857186,10.64625,287.3246554,49.1,1,1,85.17,2.068630744,5.992961031,1,0
ea03abc1773b9a0b84f0b05e8b3fe0b793fb89b3b201281e6fc7d32c31ebf271e274e5b7dbe86aa126209115ea0f8f33afe6f7dacddf46406d3275f8dda4c4a2,172,146,137,1,0.796511628,0,0,1.178082192,1,6,126.8493151,31,1985,107.6744186,28,1936,3,0,0,2,9,30,12,9,104,3,140,39,3.58974359,130,0.928571429,0,16,21,8,42,11,0,0,0,0,0,,0,0,,21.2125,2948.572679,155.6,2,2,169.7,2.828424776,19.19821827,2,1
b2c0275146e922bb1c5534a105c3394465c3702c43ea2484027058629b4055e21e23a98d584330e0722e2e57a2fe503294b8d5bd17c195c61fc0fb64e94dcb8f,54,14,37,3,0.685185185,1,1,3.857142857,2,20,508.2142857,103.5,3919,131.7592593,65.5,1137,3,1,1,2,19,7,14,8,10,23,668,25,26.72,667,0.998502994,17,92,20,9,57,31,51,0.302151406,0.01362896,7.44E-05,6.918009758,0.966224791,28.40223217,8,3.550279021,39,0,39,39,39,312,0,0,39,0
b579851a3638f4b178cbc85cdfcf6a10ba9b26b1b736ba5387ef59d1b2955f6e7f9e47625a0a83e5e577b45f4b9e19381c33f4f845ba3ade8f788b6ca405b8db,23,20,20,2,0.869565217,0,0,1.15,1,2,236.75,77,1654,205.8695652,55,1083,13,1,2,2,15,12,5,11,20,3,256,192,1.333333333,64,0.25,15,199,10,30,199,6,54,0.857294588,0.020505428,0.000238419,24.28527355,10.26428109,58.29603195,1,58.29603195,21.44,9.367733333,24.4,18.7,21.33,85.76,0.034031737,1.530337653,21.33,1
ce7169d9559034b663e57c3d9ee4fe07b32b4b42a1641f2ffa0dbfe16acfcb14b29a191bb762dd8cf37e0a29049eeaac473258315383aec01c4bd07644a2b8b9,58,5,18,1,0.310344828,1,1,11.6,5,36,599.6,348,1841,51.68965517,38.5,225,2,1,1,2,20,10,14,22,10,22,185,25,7.4,184,0.994594595,9,65,16,14,15,29,126,15.0633412,0.11495018,0.000144958,842.5212307,5406.501136,2605.958028,2,1302.979014,2.98875,15.03106964,11.82,1.07,1.115,23.91,2.168948445,1.370723789,1.115,0
ff695802a9d2dca6235f4f72fd5be0164819bf9ff0a347d780feda4a26c5cfc745eb7d2e25f832cb2ef85efa0fdfede484ff06853c1bdd2c662d0074365b7156,218,208,213,1,0.97706422,0,0,1.048076923,1,4,170.3413462,50.5,4025,162.5275229,50.5,1800,1,0,0,2,13,36,12,9,118,2,54,4,13.5,53,0.981481481,11,20,8,8,17,6,0,0,0,0,0,,0,0,,144.97,,144.97,144.97,144.97,144.97,,,144.97,1
a6d3c390f393c38d5fb2690d1ef95f040dc967e799769ab675ecf8620d985372864b1eaddf8fb6396125908c49f283c71e4d330fe5c84dcda51a5cd4afa3c4ee,325,92,18,3,0.055384615,1,4,3.532608696,1,72,265.9782609,60,5647,75.29230769,36,836,1,1,7,3,17,39,18,9,20,31,2954,541,5.46025878,2947,0.997630332,9,370,22,12,132,31,155,11.85422895,0.069805145,7.44E-05,527.5806713,3024.960902,3615.539828,8,451.9424785,36.63125,627.3015554,93.78,22,24.915,293.05,2.137540999,8.855094264,24.915,0
f80d6ed449d9325b97dbc44a52a2ed33267cca4212a5114639adc9141dfd0ada392da215c0bb5a7c016ac0adb8d4c49334519d57f7aa78897918881e5a8262ca,1201,186,568,2,0.472939217,4,8,6.456989247,1,133,246.5483871,41.5,4211,38.18318068,26,724,1,5,15,2,17,136,19,14,69,31,1430,202,7.079207921,1382,0.966433566,10,204,21,20,86,31,292,90.65462921,0.263050079,7.44E-05,12922.36011,414496.1025,107153.7717,8,13394.22147,75.5475,1.536907143,78.6,75,75.09,604.38,2.771964333,0.438307418,75.09,0
9ecd797bef0dd52d5a867b838739da9ae09791eb96191208e9520d6e375bae5f86604a01e8d86eacbbc03389dbb6efadce233ca7894d876f78be801c345f7b67,210,38,88,2,0.419047619,3,3,5.526315789,1.5,53,344.3421053,68.5,4116,62.30952381,30.5,934,1,3,4,2,11,31,17,2,20,31,554,31,17.87096774,554,1,13,74,21,9,45,31,64,1.225488311,0.043449402,0.000105858,21.09051991,12.31242599,126.225296,7,18.03218515,21.08375,0.019198214,21.38,21,21,168.67,1.737642783,0.048987517,21,0
e496e5eac8dec583d8023970bda5c3b041f58eadc3943d312c4bcfed1050c71edf27b703e0382e456cef379e734f07d9e19a5cf0df517023c77c03f230c423dd,165,24,144,1,0.872727273,1,3,6.875,2.5,46,656.9583333,143.5,9187,95.55757576,26,2216,1,1,3,2,18,28,18,13,10,28,207,14,14.78571429,206,0.995169082,11,29,15,8,36,27,3,0.29963843,0.105420589,0.000884056,0.843694687,0.150987018,1.797830582,2,0.898915291,15.57,26.3538,19.2,11.94,15.57,31.14,,3.63,15.57,0
d676fac5508cbc96fcf97f44b8536ac47a285f78b989a30fdf30ee695b5d77c88928e984c07a2b43f88d57bb33ee820971e55e3dea9b5a5b21d8f086b7733d33,7,3,6,1,0.857142857,1,1,2.333333333,2,4,218,106,530,93.42857143,78,282,4,1,1,2,13,2,5,19,4,3,60,7,8.571428571,49,0.816666667,17,18,8,19,32,4,25,0.030456843,0.008619308,0.000255585,0.393631935,0.004732311,1.065989494,2,0.532994747,22.1375,9.494107143,25,19,22.55,177.1,-0.047492729,1.089386705,22.55,0
4e3f0a61ccc25517da1e939d712318ce7eccc04a1cdb0f2b41ea5d31a10f8270f73dac7f0e1534a286305d05a0ea8018c86298b210e48f82be71957116b46151,117,20,57,1,0.487179487,1,1,5.85,2,43,575.3,115.5,2730,98.34188034,35,2216,1,1,1,2,12,23,17,29,17,30,1505,100,15.05,1442,0.958139535,22,167,23,2,103,31,324,40.76518349,0.132144928,7.63E-05,4980.895235,67650.27335,59150.28125,8,7393.785156,65.7475,1250.232679,101.05,9,76.99,525.98,-0.762394733,12.50116334,76.99,0
525824db5fb3ee7438244c5ca2f190cc48760352b1894c230b985ace3c89199fd1f37f0656cbf895dab5891333562a57ff54c7cf82ad863d327789f8266f619c,509,159,112,2,0.220039293,1,3,3.201257862,1,28,148.1886792,61,2395,46.29076621,17,1279,1,1,3,2,18,67,15,29,31,31,1959,240,8.1625,1949,0.994895355,10,381,19,11,116,31,181,9.33585258,0.160155296,0.000114441,693.1625862,2007.724323,7692.742526,8,961.5928158,20.0375,0.005535714,20.2,20,20,160.3,1.951030176,0.026305214,20,0
6b4999280b1f69a44e4e4b4d624e7d2055a1a407b449ebe1da613a7d79c42cc54c8d52798e7fc57423adbeb6a81dbdfc7e2a44b49423455136a86206dec7a3e7,158,134,158,4,1,1,3,1.179104478,1,4,156.380597,59.5,2113,132.6265823,52,1800,1,1,3,1,16,30,11,1,96,2,34,6,5.666666667,31,0.911764706,14,12,6,1,16,4,11,12.10643276,0.014571667,0.004610062,144.9564695,1750.328106,145.2771931,1,145.2771931,,,,,,0,,,,1
161f58047b9be4c628bfd9f7b67a15284833b392222f09d03b9fa791aa7f2216e57a36f5c001ad97cd07093fac43e8bb1ade4c9aa62c1d68aa34b622eb1bd29d,807,383,618,2,0.765799257,1,4,2.107049608,1,87,73.18798956,32,3143,34.73482032,20,493,1,1,4,2,11,135,20,13,50,31,1819,242,7.516528926,1786,0.981858164,11,246,23,7,99,31,314,80.22041819,0.201525688,7.44E-05,17523.67006,674481.1414,109741.5321,8,13717.69151,43.77875,187.5612411,60.88,24,46.415,350.23,-0.176019348,4.842019737,46.415,0
6f8a69645b4f0cc5f86831c31e676cd904f2ab117de3bc1830590f0696ed11dd123306a42e4aa057206a782168f8f32f89db87a8f74f3be89409d07203d95cfe,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,9,1,1,24,1,1,101,9,11.22222222,101,1,11,20,14,19,10,23,25,1.047974641,0.039487839,0.000681877,30.31962299,26.09047825,36.67911243,1,36.67911243,4.23625,5.463455357,8.11,1,4.5,33.89,-0.1037166,0.82639695,4.5,0
f92cacfa31e0196f1b17cb3dfd35219ac24f69ce5fea0e0ca0431e534a10fb524839492cb37f4e9d35f40626d1133f4f55721343f260dce070658658de25a64a,57,15,8,4,0.140350877,1,2,3.8,1,24,1672.4,91,16360,440.1052632,105,5123,1,1,2,2,15,9,18,11,13,18,521,65,8.015384615,520,0.998080614,17,82,21,6,55,30,49,3.487136726,0.017997742,0.000411987,78.56286335,172.5588511,174.3568363,1,174.3568363,155.9175,54502.57676,505.09,26.45,46.065,623.67,1.965988687,116.7289347,46.065,1
acf4302ef9b9c07d50620536837aab3c5a560dd9e2f126f00c7e98d223b0bea08ee49db2a21016b32dacdf780ce0e46454515e59bde27dddeec3cdd18e6acc2c,642,203,403,2,0.627725857,2,7,3.162561576,1,86,320.270936,49,8773,101.2694704,47,2746,1,2,9,2,19,71,22,22,48,31,1362,319,4.269592476,1345,0.987518355,11,120,24,11,109,31,442,84.2528062,0.266689301,7.44E-05,11838.46191,301504.8771,153929.8769,8,19241.23462,59.68625,1231.573227,146.5,46.5,47.05,477.49,2.823420246,12.40752406,47.05,0
8bf8909ea569cbb80edc6395020c0503ce1361da13f4e04df6f9f9cf084eae498e1d0732ad228a52549b2608ecb5451d79e84a78f2b2b3d596ba6002d0a6ab78,1313,188,758,4,0.577303884,2,7,6.984042553,1.5,212,517.893617,95,16740,74.15384615,36,1612,1,5,11,2,14,120,19,10,66,31,1998,437,4.57208238,1993,0.997497497,10,245,23,11,108,31,413,66.89753871,0.363557339,9.54E-05,11871.39007,283167.9982,109310.5783,8,13663.82228,62.55375,8.428198214,68.16,61,61,500.43,1.57764092,1.026413551,61,0
3f87beca3cf1938a323f1084f56d71d6284dd381cdaf1bd785a7a14ddc6d5838a6ea3303244e470c1ccbdd2aac199019936c2b4c669d7c9a05bd996a738c1bde,605,358,465,7,0.768595041,0,0,1.689944134,1,34,217.3826816,115,4932,128.6330579,76,1247,1,0,0,2,15,77,17,27,71,29,645,139,4.64028777,569,0.882170543,17,72,18,15,64,31,0,0,0,0,0,,0,0,,115.3966667,2560.353633,163.82,62.87,119.5,346.19,-0.362521614,29.2138873,119.5,1
11e307a907830c4dba3dbb989044b971ff67c350048f38b9b570fd6ef7e6d273102c4bef77bc70a9d9f14a9d44472baec3a3347c7c4fa819d8a19b3db0b608fd,2156,266,1287,2,0.596938776,2,10,8.105263158,1,729,380.2819549,63,23829,46.91790353,27,2328,1,2,11,2,11,256,21,20,95,31,1925,296,6.503378378,1872,0.972467532,10,296,22,17,147,31,537,100.8813809,0.301250458,0.000106812,21207.24589,718179.9434,225671.649,8,28208.95613,205.825,0.175714286,206.75,205.5,205.65,1646.6,1.82410634,0.148203528,205.65,0
b5682d487b21df5a71944f50dd2399b5a1547d15073f900a3c6e1567fcbecd64f497f1cfe2b34096226986e48199d9e80e0733db4931d5d9fb15f71b9ec0abad,244,238,244,2,1,0,0,1.025210084,1,3,156.9243697,52.5,3848,153.0655738,54,1800,3,0,0,1,14,46,10,9,99,3,69,9,7.666666667,67,0.971014493,15,20,8,11,19,5,0,0,0,0,0,,0,0,,156.38,,156.38,156.38,156.38,156.38,,,156.38,1
4d247de32fbb3f5f8504b4d3036b781f096d6c6437bdb1305cf23f62055a4416af83148a106927d00b1927b6066cc377c893ea2a7c98841f5996902ac49a7a8a,122,120,122,5,1,1,2,1.016666667,1,2,96.53333333,43.5,996,94.95081967,44.5,996,1,1,2,1,16,22,9,14,77,3,112,7,16,94,0.839285714,8,16,12,14,80,6,7,0.010666423,0.009128571,0.002407074,0.024688721,7.09E-05,0.09599781,2,0.047998905,22.40666667,38.29763333,29.55,18.67,19,67.22,1.726511692,3.572936856,19,1
22bbf6dbbe19f4cad16e8c93de710a897f9a7884af7ebb1bacb1fd1b0a7c6702ee68d42faf26c2e277faf02f895a2fafa2dec06f7ba5867744fcb725e202e563,69,27,64,3,0.927536232,1,2,2.555555556,1,9,181.6296296,92,783,71.07246377,48,446,4,1,2,2,13,16,13,24,18,10,237,28,8.464285714,233,0.983122363,17,58,16,6,60,18,165,28.69816921,0.125089645,0.000155449,2191.31843,32315.92978,6801.466103,2,3400.733051,20.25,244.205,31.3,9.2,20.25,40.5,,11.05,20.25,1
370d117d03ff926567f670a9cb819b9eadfee7377fe1d902111f878f41382cf3c4b6027a7c466b3e7e1f682b86a122d9d500c170054a75466a1bcf54fcd8f6ef,1664,220,799,1,0.480168269,2,7,7.563636364,1,412,807.9545455,28,61670,106.8209135,33,1800,1,2,8,2,13,171,23,27,74,31,3112,506,6.150197628,3050,0.980077121,9,677,23,11,164,31,241,68.1468341,0.307350159,7.44E-05,17740.38113,541223.6984,74416.34283,8,9302.042854,110,0,110,110,110,880,0,0,110,0
42c2e62ef45767f4689f1cefbf0ef2cb3b6dec1fe1703767b5637d7bcaa4ab5841e74a9356191e2a7867a3300f793d65eac0a6e0c3d6948fc6c8b9a7c66ae834,2897,246,1224,2,0.422506041,2,8,11.77642276,2,405,1022.321138,90,59581,86.8108388,41,2864,1,2,8,2,18,239,24,4,159,31,2794,585,4.776068376,2739,0.980314961,10,333,24,10,132,31,520,219.4391857,0.410511017,7.44E-05,54769.62945,6972790.879,447436.4996,8,55929.56245,166.4375,190.8741071,179.7,150,173.7,1331.5,-0.529308221,4.884594496,173.7,0
fd74ea3c10279c57b36fe20117df621976034b80255420eb29020451673ee849b25b453311a199226813450d295bcc2466df07d08f0384567ab46a294aa4dff4,1762,238,843,2,0.478433598,1,1,7.403361345,2,202,291.2058824,91,8435,39.33427923,24,1147,1,1,1,2,11,207,21,26,87,31,4477,119,37.62184874,4461,0.996426178,16,619,23,30,189,31,214,126.494496,0.172918797,7.44E-05,12436.31729,917228.5653,111568.1455,8,13946.01818,135.28125,347.4072411,149.05,112.64,148.695,1082.25,-0.643985894,6.589833468,148.695,0
99310554ef73007c32fc9b7d376726b0da9d6d57747bccbc7288a772dc63e891bf53126ffe87e66fa3502e3f8341b578f5212a41d86ef9ebcb76380e876dbfdf,21,5,21,1,1,2,2,4.2,4,6,321.2,205,827,76.47619048,41,343,8,2,2,1,10,7,11,24,6,11,384,12,32,384,1,10,64,17,7,48,31,7,0.061790142,0.00179863,7.63E-05,0.79403019,0.02557831,3.089507103,8,0.386188388,23,0,23,23,23,184,0,0,23,0
bceae2602111c30db3885cbb929e68d025f637691bce3776da3858f1ef0b3c9b98ae6fcfd4491881cbb1611d6fda7b44c4163cc451f48156499c629c0f62f952,4382,277,4097,5,0.934961205,6,23,15.81949458,3,277,775.6389892,152,13589,49.03057964,32,1800,1,6,23,2,8,546,23,4,195,31,2730,353,7.733711048,2403,0.88021978,11,378,24,17,139,31,259,76.1368427,0.189850807,7.44E-05,11238.99681,382304.2148,69969.75844,5,13993.95169,225.23625,765.8909411,286.96,204.7,215.225,1801.89,1.917417371,9.784496289,215.225,0
dc366a0235ac9e14aad09093c9d9e9e57c17a966c2e0ed06ed0e557c3711b9085fa8c0d1cbf9afbf483156c0a4f2011c3dca65a72147f5fdedea60842078bd88,784,46,415,6,0.529336735,4,4,17.04347826,2,302,3182.717391,97,41384,186.7410714,58,3427,2,5,9,2,20,137,18,6,38,31,833,77,10.81818182,806,0.967587035,16,81,23,8,65,31,66,6.547163411,0.079144001,0.000413895,234.2187405,820.4927663,746.3766289,2,373.1883144,74.34,106.6756857,89.01,55.1,77.04,594.72,-0.680083196,3.651638086,77.04,0
124911827db9c2ca0a17ebb423e9a9f1a2c333a669952507ae68db21a6ac014ef3981cec9b1f9111bd2a3dda798bddf1ea0315bdcd847ffab1213f8f68831aaa,1693,341,1587,7,0.93738925,11,42,4.964809384,1,129,812.026393,152,24500,163.5564087,80,2479,1,11,44,2,11,170,22,17,117,31,1901,706,2.692634561,1731,0.910573382,9,230,24,7,119,31,358,51.58387656,0.310364723,8.77E-05,5797.278092,118164.6643,58238.19664,8,7279.77458,123.91375,4701.846913,211.9,59.23,87.305,991.31,0.576044887,24.24316118,87.305,1
425af8f2bf8c832d4d091d478c104b5f983ed9ed1ba9d7b563cd426bbfa53af8896a79acf44024a6b553e22f405fb29ca1b6aeaaa93e6baa92139d45dc4dfe2b,,,,,,,,,,,,,,,,,,,,,,,,,,,490,253,1.936758893,487,0.993877551,13,56,24,31,99,25,0,0,0,0,0,,0,0,,1.7125,0.00125,1.8,1.7,1.7,13.7,2.828427125,0.0125,1.7,1
643f65ebad77220970428475cac6811d5d397136d2e16deaf86220376bc588388f6891fc3b4df04b72c2443de06e12e93b13e66f0a4ddf19cdd42339ee08e433,3,3,3,1,1,1,1,1,1,1,52,60,76,52,60,76,20,1,1,1,8,1,3,13,1,3,477,21,22.71428571,477,1,15,76,18,13,59,31,0,0.00396204,0.00396204,0.001624107,0.006299973,1.09E-05,0.00792408,1,0.00792408,1.2575,0.037764286,1.71,1.09,1.22,10.06,2.193620888,0.068706155,1.22,0
97d8a96988167369f8986471ded58aeb04a0de0043fd0ae262b59d0e0b3647de8461f99417edf2c642835e70ef814bf94783e83c1292c465a756a10033882d18,987,82,603,2,0.610942249,1,3,12.03658537,3,156,1063.829268,330,13677,88.38297872,37,1896,1,1,3,2,10,108,18,14,55,31,874,51,17.1372549,854,0.977116705,16,130,17,13,66,31,198,6.642207907,0.08842659,7.44E-05,638.8007612,1674.303666,5393.47282,8,674.1841025,59.9,1.18,61.4,59,59.25,479.2,0.649974718,0.384057287,59.25,0
cdf8b5f08bd0a8e3c08fc58b394bc1146a8ebee636b80881666df5d503594d757c2b3b4429a01a3f50b62d7b372f8df6524f35549925ae5a39e31535c3431820,8,4,3,1,0.375,1,1,2,1.5,4,780.5,231,2652,390.25,130.5,1800,8,1,3,2,11,3,6,4,2,6,99,19,5.210526316,98,0.98989899,15,50,13,17,40,13,61,31.29210582,0.084600449,0.000652313,2007.612699,42036.76042,4474.771132,3,1491.590377,44.77666667,71.25063333,49.7,35.03,49.6,134.33,-1.731777332,4.873418832,49.6,1
e91fe75ae37074fb0a7965fac0181665ce88e14470b2c4a8ee669bd4d16eb427b754987c0b7d84ffec4a500786af0162ade0558fecaca071725382e26c0da34b,659,58,305,1,0.462822458,1,2,11.36206897,2,254,357.9137931,90.5,7573,31.50075873,23,410,1,1,2,3,12,134,18,26,31,31,643,77,8.350649351,643,1,10,86,20,10,43,31,57,2.784514945,0.019462109,7.44E-05,111.52178,189.9785266,323.0037336,8,40.3754667,22.78375,1.004998214,25.04,22,22.665,182.27,1.898308661,0.354435857,22.665,0
effa96bfe62b1940086c5fa61bf74cee451ddadc63a38ffa13003a145bb7932275401ccbd06014f17c3c273067d60af1a9a0790b52522837d90829a5ab6d6083,4417,294,2179,1,0.493321259,2,3,15.02380952,1,689,647.537415,57,24233,43.10074711,30,843,1,2,3,2,14,522,24,28,201,31,1966,443,4.437923251,1914,0.973550356,9,228,24,25,109,31,341,146.5502372,0.274929047,7.63E-05,36950.20929,2452512.578,227885.6189,8,28485.70236,27.89375,1.100341071,30.48,27.41,27.54,223.15,2.786324929,0.370867407,27.54,0
73a17676be7be448f954bcae65e69706c5733a568a3b7f1990118af28af57841d4a9b578881aa7f1356ef404aa229e458611721f80e3792676f03998fbf424b8,1371,164,907,1,0.661560904,2,9,8.359756098,1,311,569.0914634,61.5,13304,68.07512764,38,1348,1,2,10,2,12,167,19,2,72,31,1450,293,4.948805461,1439,0.992413793,20,154,21,15,106,31,265,27.66930277,0.223732948,3.81E-05,4302.685458,49628.22466,24515.00226,7,3502.143179,62.83625,110.8922554,81.07,52,61.405,502.69,0.801951147,3.723107831,61.405,0
